Y1,258.84567,Z1,-16.236793,Y2,258.84567,Z2,-16.236793
Y1,256.125721,Z1,-16.492418,Y2,256.125721,Z2,-16.492418
Y1,253.403701,Z1,-16.724976,Y2,253.403701,Z2,-16.724976
Y1,250.679943,Z1,-16.93621,Y2,250.679943,Z2,-16.93621
Y1,247.954713,Z1,-17.127528,Y2,247.954713,Z2,-17.127528
Y1,245.228205,Z1,-17.299692,Y2,245.228205,Z2,-17.299692
Y1,242.500594,Z1,-17.453395,Y2,242.500594,Z2,-17.453395
Y1,239.77204,Z1,-17.589332,Y2,239.77204,Z2,-17.589332
Y1,237.042688,Z1,-17.7082,Y2,237.042688,Z2,-17.7082
Y1,234.312672,Z1,-17.810698,Y2,234.312672,Z2,-17.810698
Y1,231.582113,Z1,-17.897524,Y2,231.582113,Z2,-17.897524
Y1,228.851118,Z1,-17.969377,Y2,228.851118,Z2,-17.969377
Y1,226.119784,Z1,-18.026957,Y2,226.119784,Z2,-18.026957
Y1,223.388198,Z1,-18.070962,Y2,223.388198,Z2,-18.070962
Y1,220.656435,Z1,-18.10209,Y2,220.656435,Z2,-18.10209
Y1,217.924559,Z1,-18.121039,Y2,217.924559,Z2,-18.121039
Y1,215.192628,Z1,-18.128504,Y2,215.192628,Z2,-18.128504
Y1,212.460689,Z1,-18.125152,Y2,212.460689,Z2,-18.125152
Y1,209.728782,Z1,-18.111391,Y2,209.728782,Z2,-18.111391
Y1,206.996945,Z1,-18.08749,Y2,206.996945,Z2,-18.08749
Y1,204.265212,Z1,-18.053721,Y2,204.265212,Z2,-18.053721
Y1,201.53361,Z1,-18.010354,Y2,201.53361,Z2,-18.010354
Y1,198.80218,Z1,-17.95766,Y2,198.80218,Z2,-17.95766
Y1,196.070936,Z1,-17.895911,Y2,196.070936,Z2,-17.895911
Y1,193.339904,Z1,-17.825377,Y2,193.339904,Z2,-17.825377
Y1,190.609106,Z1,-17.74633,Y2,190.609106,Z2,-17.74633
Y1,187.878559,Z1,-17.659042,Y2,187.878559,Z2,-17.659042
Y1,185.148278,Z1,-17.563783,Y2,185.148278,Z2,-17.563783
Y1,182.418276,Z1,-17.460825,Y2,182.418276,Z2,-17.460825
Y1,179.688567,Z1,-17.35044,Y2,179.688567,Z2,-17.35044
Y1,176.959154,Z1,-17.232897,Y2,176.959154,Z2,-17.232897
Y1,174.230044,Z1,-17.108469,Y2,174.230044,Z2,-17.108469
Y1,171.501246,Z1,-16.977426,Y2,171.501246,Z2,-16.977426
Y1,168.77276,Z1,-16.840029,Y2,168.77276,Z2,-16.840029
Y1,166.044599,Z1,-16.696457,Y2,166.044599,Z2,-16.696457
Y1,163.316757,Z1,-16.546844,Y2,163.316757,Z2,-16.546844
Y1,160.589244,Z1,-16.391326,Y2,160.589244,Z2,-16.391326
Y1,157.86207,Z1,-16.230039,Y2,157.86207,Z2,-16.230039
Y1,155.135232,Z1,-16.063116,Y2,155.135232,Z2,-16.063116
Y1,152.408726,Z1,-15.890693,Y2,152.408726,Z2,-15.890693
Y1,149.682574,Z1,-15.712907,Y2,149.682574,Z2,-15.712907
Y1,146.956769,Z1,-15.52989,Y2,146.956769,Z2,-15.52989
Y1,144.23131,Z1,-15.341779,Y2,144.23131,Z2,-15.341779
Y1,141.506198,Z1,-15.148709,Y2,141.506198,Z2,-15.148709
Y1,138.781432,Z1,-14.950814,Y2,138.781432,Z2,-14.950814
